Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request hour,Request day,Time slot,Trip duration,Is Completed,Driver Available,Request Date,Trip Duration Mins,Latitude,Longitude,cluster
4933,City,241,Trip Completed,2016-07-14 18:20:30,2016-07-14 19:26:14,18,Thursday,Evening,01:05:44,True,True,2016-07-14,65.7,-8.25814466408457,1.8851057027560216,0
648,City,242,Trip Completed,2016-07-11 12:41:00,2016-07-11 13:30:00,12,Monday,Afternoon,00:49:00,True,True,2016-07-11,49.0,2.3413303223560256,-18.368599462579276,4
1171,City,242,Trip Completed,2016-07-11 20:49:00,2016-07-11 21:48:00,20,Monday,Evening,00:59:00,True,True,2016-07-11,59.0,-7.723232130467972,-7.399668992409039,1
1354,City,242,Trip Completed,2016-07-11 23:45:00,2016-07-12 00:52:00,23,Monday,Night,01:07:00,True,True,2016-07-11,67.0,-3.0955371439661583,3.0219803132441285,0
1901,Airport,242,Trip Completed,2016-07-12 10:29:00,2016-07-12 11:34:00,10,Tuesday,Morning,01:05:00,True,True,2016-07-12,65.0,0.1482387743561766,18.023758637244974,3
2181,Airport,242,Trip Completed,2016-07-12 17:39:00,2016-07-12 18:28:00,17,Tuesday,Evening,00:49:00,True,True,2016-07-12,49.0,7.484450493703516,14.365214390049331,3
3051,City,242,Trip Completed,2016-07-13 07:42:07,2016-07-13 08:41:07,7,Wednesday,Morning,00:59:00,True,True,2016-07-13,59.0,-0.12906839319762753,-10.865775432846094,4
3203,Airport,242,Trip Completed,2016-07-13 09:47:21,2016-07-13 10:08:32,9,Wednesday,Morning,00:21:11,True,True,2016-07-13,21.2,4.045175320633286,-11.19560679923346,4
3843,City,242,Trip Completed,2016-07-13 21:22:27,2016-07-13 22:15:26,21,Wednesday,Night,00:52:59,True,True,2016-07-13,53.0,9.856336779981408,-11.95308131544397,4
5698,Airport,242,Trip Completed,2016-07-15 07:31:47,2016-07-15 08:43:55,7,Friday,Morning,01:12:08,True,True,2016-07-15,72.1,-7.370217602040368,16.899955852100128,3
6653,City,242,Trip Completed,2016-07-15 22:13:11,2016-07-15 23:13:48,22,Friday,Night,01:00:37,True,True,2016-07-15,60.6,-4.50536948960961,14.106646124068824,3
271,Airport,243,Trip Completed,2016-07-11 06:53:00,2016-07-11 07:31:00,6,Monday,Morning,00:38:00,True,True,2016-07-11,38.0,-2.108478488047072,10.995337290117952,3
1238,City,243,Trip Completed,2016-07-11 21:43:00,2016-07-11 22:54:00,21,Monday,Night,01:11:00,True,True,2016-07-11,71.0,-1.5634364292233727,-4.290595431030898,0
1802,Airport,243,Trip Completed,2016-07-12 09:11:00,2016-07-12 10:25:00,9,Tuesday,Morning,01:14:00,True,True,2016-07-12,74.0,-1.7795784946890851,0.1752281719506712,0
3145,Airport,243,Trip Completed,2016-07-13 08:55:14,2016-07-13 09:33:03,8,Wednesday,Morning,00:37:49,True,True,2016-07-13,37.8,8.1522200511311,-1.426730208193888,2
3336,Airport,243,Trip Completed,2016-07-13 12:37:22,2016-07-13 13:24:08,12,Wednesday,Afternoon,00:46:46,True,True,2016-07-13,46.8,4.280652889337128,-9.864075697625093,4
3506,Airport,243,Trip Completed,2016-07-13 17:36:08,2016-07-13 18:50:00,17,Wednesday,Evening,01:13:52,True,True,2016-07-13,73.9,2.158104281814076,0.20112184595067717,2
4325,City,243,Trip Completed,2016-07-14 07:10:09,2016-07-14 08:08:59,7,Thursday,Morning,00:58:50,True,True,2016-07-14,58.8,-3.8125456427443583,-18.78013808588982,1
6764,City,243,Trip Completed,2016-07-15 00:06:12,2016-07-15 01:17:53,0,Friday,Night,01:11:41,True,True,2016-07-15,71.7,6.475807684425895,-14.727585060101633,4
5421,Airport,243,Trip Completed,2016-07-15 02:08:39,2016-07-15 03:12:36,2,Friday,Night,01:03:57,True,True,2016-07-15,64.0,9.101210229699777,15.463583846757857,3
6108,City,243,Trip Completed,2016-07-15 15:02:26,2016-07-15 15:40:21,15,Friday,Afternoon,00:37:55,True,True,2016-07-15,37.9,6.423965651004529,10.067190681256932,2
6379,City,243,Trip Completed,2016-07-15 19:16:21,2016-07-15 20:01:24,19,Friday,Evening,00:45:03,True,True,2016-07-15,45.0,-9.968697896170543,-3.0852636376365155,0
656,Airport,244,Trip Completed,2016-07-11 12:57:00,2016-07-11 13:27:00,12,Monday,Afternoon,00:30:00,True,True,2016-07-11,30.0,2.72802740366814,0.6860144913550883,2
715,City,244,Trip Completed,2016-07-11 14:40:00,2016-07-11 15:53:00,14,Monday,Afternoon,01:13:00,True,True,2016-07-11,73.0,-8.977292371157986,-5.200044561600903,0
1086,Airport,244,Trip Completed,2016-07-11 20:02:00,2016-07-11 20:34:00,20,Monday,Evening,00:32:00,True,True,2016-07-11,32.0,-4.847855593325563,9.631194686426898,3
1504,Airport,244,Trip Completed,2016-07-12 05:37:00,2016-07-12 06:02:00,5,Tuesday,Morning,00:25:00,True,True,2016-07-12,25.0,-8.809505993044567,11.367487169283184,3
1675,Airport,244,Trip Completed,2016-07-12 07:35:00,2016-07-12 08:22:00,7,Tuesday,Morning,00:47:00,True,True,2016-07-12,47.0,2.0759090589877545,10.531407608126365,3
3041,Airport,244,Trip Completed,2016-07-13 07:40:16,2016-07-13 08:56:35,7,Wednesday,Morning,01:16:19,True,True,2016-07-13,76.3,3.731798269852135,8.904468993377982,2
4214,City,244,Trip Completed,2016-07-14 05:45:04,2016-07-14 06:12:50,5,Thursday,Morning,00:27:46,True,True,2016-07-14,27.8,-7.710247238681898,-11.819826452288167,1
5915,City,244,Trip Completed,2016-07-15 10:00:27,2016-07-15 11:02:34,10,Friday,Morning,01:02:07,True,True,2016-07-15,62.1,-2.3232223391004103,-6.48120083038085,1
6064,City,244,Trip Completed,2016-07-15 13:49:37,2016-07-15 14:45:10,13,Friday,Afternoon,00:55:33,True,True,2016-07-15,55.5,-0.8752698208891587,-1.2061826006530012,0
225,City,245,Trip Completed,2016-07-11 06:16:00,2016-07-11 07:28:00,6,Monday,Morning,01:12:00,True,True,2016-07-11,72.0,-2.618939564781668,-6.768280342893775,1
1163,City,245,Trip Completed,2016-07-11 20:47:00,2016-07-11 21:51:00,20,Monday,Evening,01:04:00,True,True,2016-07-11,64.0,-7.579499990296139,10.197608006333159,3
2200,City,245,Trip Completed,2016-07-12 17:55:00,2016-07-12 18:34:00,17,Tuesday,Evening,00:39:00,True,True,2016-07-12,39.0,-1.621044196250491,-6.825859030001812,1
2382,Airport,245,Trip Completed,2016-07-12 19:41:00,2016-07-12 20:40:00,19,Tuesday,Evening,00:59:00,True,True,2016-07-12,59.0,5.023560956168362,-14.470716528586514,4
2957,City,245,Trip Completed,2016-07-13 06:42:13,2016-07-13 07:17:54,6,Wednesday,Morning,00:35:41,True,True,2016-07-13,35.7,-8.579846709334891,-4.038381918067838,0
4626,City,245,Trip Completed,2016-07-14 11:10:13,2016-07-14 12:17:43,11,Thursday,Morning,01:07:30,True,True,2016-07-14,67.5,-8.39639971836193,19.196577311295215,3
5392,City,245,Trip Completed,2016-07-15 00:29:15,2016-07-15 01:07:49,0,Friday,Night,00:38:34,True,True,2016-07-15,38.6,-2.9045741632803157,-10.964743482656964,1
6114,City,245,Trip Completed,2016-07-15 15:13:06,2016-07-15 16:10:22,15,Friday,Afternoon,00:57:16,True,True,2016-07-15,57.3,8.834514232378503,4.486346357729161,2
481,City,246,Trip Completed,2016-07-11 09:27:00,2016-07-11 10:06:00,9,Monday,Morning,00:39:00,True,True,2016-07-11,39.0,3.371452934458281,-2.6810780064117488,2
739,Airport,246,Trip Completed,2016-07-11 15:36:00,2016-07-11 16:20:00,15,Monday,Afternoon,00:44:00,True,True,2016-07-11,44.0,3.5733991334512964,-17.159017294026935,4
834,City,246,Trip Completed,2016-07-11 17:40:00,2016-07-11 18:09:00,17,Monday,Evening,00:29:00,True,True,2016-07-11,29.0,-2.7616001832427006,-0.48493576007761874,0
1175,City,246,Trip Completed,2016-07-11 20:57:00,2016-07-11 22:05:00,20,Monday,Evening,01:08:00,True,True,2016-07-11,68.0,1.873215824170769,8.086573145932498,2
1425,Airport,246,Trip Completed,2016-07-12 04:19:00,2016-07-12 05:34:00,4,Tuesday,Night,01:15:00,True,True,2016-07-12,75.0,-9.797376319445132,0.528799033112751,0
2327,City,246,Trip Completed,2016-07-12 19:09:00,2016-07-12 20:13:00,19,Tuesday,Evening,01:04:00,True,True,2016-07-12,64.0,2.721920928190844,14.884242549863245,3
2535,Airport,246,Trip Completed,2016-07-12 21:18:00,2016-07-12 22:13:00,21,Tuesday,Night,00:55:00,True,True,2016-07-12,55.0,8.265738951524735,-8.442519333696694,4
2963,Airport,246,Trip Completed,2016-07-13 06:46:08,2016-07-13 07:47:48,6,Wednesday,Morning,01:01:40,True,True,2016-07-13,61.7,2.2514693668963837,-16.550033147841404,4
4535,City,246,Trip Completed,2016-07-14 09:37:03,2016-07-14 10:17:42,9,Thursday,Morning,00:40:39,True,True,2016-07-14,40.6,7.473971869326903,17.462624466320243,3
5284,City,246,Trip Completed,2016-07-14 21:41:42,2016-07-14 22:45:34,21,Thursday,Night,01:03:52,True,True,2016-07-14,63.9,4.479461109321877,-4.8721460188712395,4
6491,City,246,Trip Completed,2016-07-15 20:33:06,2016-07-15 21:03:56,20,Friday,Evening,00:30:50,True,True,2016-07-15,30.8,-7.5888316719261955,3.056222058145334,0
222,Airport,247,Trip Completed,2016-07-11 06:20:00,2016-07-11 07:10:00,6,Monday,Morning,00:50:00,True,True,2016-07-11,50.0,8.049066145716836,11.680125045207838,3
720,Airport,247,Trip Completed,2016-07-11 14:51:00,2016-07-11 15:35:00,14,Monday,Afternoon,00:44:00,True,True,2016-07-11,44.0,-8.671123112884501,-7.027453444976777,1
1573,Airport,247,Trip Completed,2016-07-12 06:27:00,2016-07-12 07:29:00,6,Tuesday,Morning,01:02:00,True,True,2016-07-12,62.0,0.6793494509552751,8.646581527104445,3
2070,Airport,247,Trip Completed,2016-07-12 15:18:00,2016-07-12 16:08:00,15,Tuesday,Afternoon,00:50:00,True,True,2016-07-12,50.0,-7.157257524130847,-14.583246007286878,1
3276,Airport,247,Trip Completed,2016-07-13 10:42:45,2016-07-13 11:05:45,10,Wednesday,Morning,00:23:00,True,True,2016-07-13,23.0,-9.765867785381918,-8.34825011177979,1
3795,City,247,Trip Completed,2016-07-13 20:50:24,2016-07-13 21:27:28,20,Wednesday,Evening,00:37:04,True,True,2016-07-13,37.1,-1.55931479744722,-14.211574554539204,1
4615,City,247,Trip Completed,2016-07-14 10:51:47,2016-07-14 12:04:00,10,Thursday,Morning,01:12:13,True,True,2016-07-14,72.2,-4.099185846916875,12.449222336054312,3
6301,City,247,Trip Completed,2016-07-15 18:23:00,2016-07-15 19:24:50,18,Friday,Evening,01:01:50,True,True,2016-07-15,61.8,-0.27999012404793966,-11.094030590928586,1
338,City,248,Trip Completed,2016-07-11 07:50:00,2016-07-11 08:55:00,7,Monday,Morning,01:05:00,True,True,2016-07-11,65.0,1.5439977346910165,8.696142216208411,3
661,Airport,248,Trip Completed,2016-07-11 12:54:00,2016-07-11 14:10:00,12,Monday,Afternoon,01:16:00,True,True,2016-07-11,76.0,-9.125218553821053,17.731935889826104,3
1187,Airport,248,Trip Completed,2016-07-11 21:10:00,2016-07-11 21:53:00,21,Monday,Night,00:43:00,True,True,2016-07-11,43.0,-7.539934097525087,1.1108883627550803,0
1510,Airport,248,Trip Completed,2016-07-12 05:42:00,2016-07-12 06:22:00,5,Tuesday,Morning,00:40:00,True,True,2016-07-12,40.0,1.1728479290085065,1.6011676904275092,2
1645,City,248,Trip Completed,2016-07-12 07:17:00,2016-07-12 08:30:00,7,Tuesday,Morning,01:13:00,True,True,2016-07-12,73.0,-3.1366529365468354,-1.5586572760875193,0
2356,City,248,Trip Completed,2016-07-12 19:33:00,2016-07-12 20:02:00,19,Tuesday,Evening,00:29:00,True,True,2016-07-12,29.0,4.583469750988961,-6.96439426425429,4
3306,City,248,Trip Completed,2016-07-13 11:53:57,2016-07-13 12:37:31,11,Wednesday,Morning,00:43:34,True,True,2016-07-13,43.6,3.0458329718387933,-0.973798763003316,2
6700,City,248,Trip Completed,2016-07-15 22:49:53,2016-07-16 00:02:03,22,Friday,Night,01:12:10,True,True,2016-07-15,72.2,6.912087259798135,4.112301290670377,2
198,Airport,249,Trip Completed,2016-07-11 06:03:00,2016-07-11 06:44:00,6,Monday,Morning,00:41:00,True,True,2016-07-11,41.0,3.8498565333845054,19.439662886826376,3
513,Airport,249,Trip Completed,2016-07-11 09:39:00,2016-07-11 10:55:00,9,Monday,Morning,01:16:00,True,True,2016-07-11,76.0,-1.4013784521970365,17.51058237272897,3
727,Airport,249,Trip Completed,2016-07-11 15:07:00,2016-07-11 16:25:00,15,Monday,Afternoon,01:18:00,True,True,2016-07-11,78.0,3.4593324478886487,14.486118331724867,3
1094,Airport,249,Trip Completed,2016-07-11 20:12:00,2016-07-11 21:18:00,20,Monday,Evening,01:06:00,True,True,2016-07-11,66.0,-4.49237651489163,15.565221428194334,3
1508,Airport,249,Trip Completed,2016-07-12 05:48:00,2016-07-12 06:33:00,5,Tuesday,Morning,00:45:00,True,True,2016-07-12,45.0,-3.873730024435746,-1.2860326683182812,0
2987,Airport,249,Trip Completed,2016-07-13 07:03:54,2016-07-13 07:44:09,7,Wednesday,Morning,00:40:15,True,True,2016-07-13,40.2,5.779703198415866,6.297773087098591,2
3485,City,249,Trip Completed,2016-07-13 17:28:59,2016-07-13 18:13:34,17,Wednesday,Evening,00:44:35,True,True,2016-07-13,44.6,-1.071609671968357,15.802668917448564,3
4971,City,249,Trip Completed,2016-07-14 18:41:20,2016-07-14 19:38:27,18,Thursday,Evening,00:57:07,True,True,2016-07-14,57.1,5.96760681036705,-4.2819694003458775,2
6617,City,249,Trip Completed,2016-07-15 21:52:03,2016-07-15 22:41:24,21,Friday,Night,00:49:21,True,True,2016-07-15,49.4,6.448447473365569,18.47049913381875,3
1735,City,250,Trip Completed,2016-07-12 08:28:00,2016-07-12 09:33:00,8,Tuesday,Morning,01:05:00,True,True,2016-07-12,65.0,7.151246753225674,-3.3685575172326807,2
3311,City,250,Trip Completed,2016-07-13 11:54:15,2016-07-13 13:04:40,11,Wednesday,Morning,01:10:25,True,True,2016-07-13,70.4,8.332704716824146,4.043306615728625,2
3455,City,250,Trip Completed,2016-07-13 16:56:31,2016-07-13 17:55:53,16,Wednesday,Afternoon,00:59:22,True,True,2016-07-13,59.4,-1.3802955897340752,8.392188530894877,3
4009,Airport,250,Trip Completed,2016-07-13 23:50:07,2016-07-14 00:23:01,23,Wednesday,Night,00:32:54,True,True,2016-07-13,32.9,-3.6226636335772238,18.023680523037534,3
5444,City,250,Trip Completed,2016-07-15 03:05:44,2016-07-15 03:48:26,3,Friday,Night,00:42:42,True,True,2016-07-15,42.7,1.6439749318822763,-10.215349037909359,4
5700,Airport,250,Trip Completed,2016-07-15 07:35:57,2016-07-15 08:08:29,7,Friday,Morning,00:32:32,True,True,2016-07-15,32.5,-2.576551531247448,9.84523912954569,3
5897,City,250,Trip Completed,2016-07-15 09:53:16,2016-07-15 10:52:06,9,Friday,Morning,00:58:50,True,True,2016-07-15,58.8,2.0214833360046587,0.8326234457632893,2
6573,City,250,Trip Completed,2016-07-15 21:14:11,2016-07-15 22:00:53,21,Friday,Night,00:46:42,True,True,2016-07-15,46.7,4.111717252876492,-9.257714375174357,4
515,Airport,251,Trip Completed,2016-07-11 09:45:00,2016-07-11 10:56:00,9,Monday,Morning,01:11:00,True,True,2016-07-11,71.0,3.768100369842738,11.064273591855624,3
697,City,251,Trip Completed,2016-07-11 13:56:00,2016-07-11 14:54:00,13,Monday,Afternoon,00:58:00,True,True,2016-07-11,58.0,-2.508942259597573,2.0888912069538605,0
2591,City,251,Trip Completed,2016-07-12 21:49:00,2016-07-12 22:57:00,21,Tuesday,Night,01:08:00,True,True,2016-07-12,68.0,-6.662795966024944,6.43895282598703,0
3009,Airport,251,Trip Completed,2016-07-13 07:21:23,2016-07-13 08:21:15,7,Wednesday,Morning,00:59:52,True,True,2016-07-13,59.9,-1.3894132307558493,-7.083957256883959,1
3281,City,251,Trip Completed,2016-07-13 10:45:15,2016-07-13 11:17:10,10,Wednesday,Morning,00:31:55,True,True,2016-07-13,31.9,-7.148117118361825,-0.7490419268957993,0
3323,Airport,251,Trip Completed,2016-07-13 12:29:10,2016-07-13 13:31:43,12,Wednesday,Afternoon,01:02:33,True,True,2016-07-13,62.5,7.801940703676166,4.694170039522682,2
3872,City,251,Trip Completed,2016-07-13 21:51:23,2016-07-13 22:54:49,21,Wednesday,Night,01:03:26,True,True,2016-07-13,63.4,-3.0824507852428518,-3.8035674292062396,0
4288,City,251,Trip Completed,2016-07-14 06:35:37,2016-07-14 07:14:24,6,Thursday,Morning,00:38:47,True,True,2016-07-14,38.8,-6.910805055533524,-12.065098406091948,1
5145,City,251,Trip Completed,2016-07-14 20:19:57,2016-07-14 21:24:08,20,Thursday,Evening,01:04:11,True,True,2016-07-14,64.2,-9.491044801884982,18.465619692612158,3
5586,City,251,Trip Completed,2016-07-15 05:56:46,2016-07-15 06:33:06,5,Friday,Morning,00:36:20,True,True,2016-07-15,36.3,2.916447725729686,0.4587016017046963,2
6000,Airport,251,Trip Completed,2016-07-15 12:04:14,2016-07-15 12:35:31,12,Friday,Afternoon,00:31:17,True,True,2016-07-15,31.3,2.7380463490948657,9.35681481150802,3
6488,City,251,Trip Completed,2016-07-15 20:24:57,2016-07-15 21:27:20,20,Friday,Evening,01:02:23,True,True,2016-07-15,62.4,-3.187916668374166,-3.5581122577576743,0
6757,Airport,251,Trip Completed,2016-07-15 23:59:58,2016-07-16 00:30:17,23,Friday,Night,00:30:19,True,True,2016-07-15,30.3,-8.56576222304698,-5.794729438971347,0
183,City,252,Trip Completed,2016-07-11 05:49:00,2016-07-11 06:29:00,5,Monday,Morning,00:40:00,True,True,2016-07-11,40.0,-1.8074221020953587,-3.7134280613149997,0
1210,Airport,252,Trip Completed,2016-07-11 21:24:00,2016-07-11 22:33:00,21,Monday,Night,01:09:00,True,True,2016-07-11,69.0,-3.775650098732129,-3.6321342485740082,0
1382,City,252,Trip Completed,2016-07-12 01:03:00,2016-07-12 01:38:00,1,Tuesday,Night,00:35:00,True,True,2016-07-12,35.0,3.542412794700187,1.7672046376781445,2
1899,City,252,Trip Completed,2016-07-12 10:26:00,2016-07-12 11:32:00,10,Tuesday,Morning,01:06:00,True,True,2016-07-12,66.0,2.115584989053808,1.7387947992545278,2
3369,City,252,Trip Completed,2016-07-13 13:55:29,2016-07-13 14:46:54,13,Wednesday,Afternoon,00:51:25,True,True,2016-07-13,51.4,-2.7081254360492,-0.11384736468513523,0
4498,City,252,Trip Completed,2016-07-14 09:08:30,2016-07-14 09:56:04,9,Thursday,Morning,00:47:34,True,True,2016-07-14,47.6,-5.642148914900198,-14.608568603302476,1
5947,Airport,252,Trip Completed,2016-07-15 10:33:30,2016-07-15 11:19:40,10,Friday,Morning,00:46:10,True,True,2016-07-15,46.2,9.760719323111836,-0.15698085997875566,2
6141,Airport,252,Trip Completed,2016-07-15 15:53:16,2016-07-15 16:27:26,15,Friday,Afternoon,00:34:10,True,True,2016-07-15,34.2,-0.9199675760777026,-13.23584398317394,1
382,City,253,Trip Completed,2016-07-11 08:17:00,2016-07-11 09:11:00,8,Monday,Morning,00:54:00,True,True,2016-07-11,54.0,3.7654847156047406,-14.954568548169394,4
2035,City,253,Trip Completed,2016-07-12 14:15:00,2016-07-12 15:06:00,14,Tuesday,Afternoon,00:51:00,True,True,2016-07-12,51.0,-7.1889406484327845,17.30582869364671,3
2762,Airport,253,Trip Completed,2016-07-13 03:55:54,2016-07-13 04:42:24,3,Wednesday,Night,00:46:30,True,True,2016-07-13,46.5,-0.2882060068120431,4.198000525908171,2
2857,City,253,Trip Completed,2016-07-13 05:35:41,2016-07-13 06:24:51,5,Wednesday,Morning,00:49:10,True,True,2016-07-13,49.2,-9.44926560261069,6.37960232498337,0
3236,City,253,Trip Completed,2016-07-13 10:08:03,2016-07-13 11:13:38,10,Wednesday,Morning,01:05:35,True,True,2016-07-13,65.6,0.1091023582089985,-3.928253186665451,0
5056,Airport,253,Trip Completed,2016-07-14 19:26:06,2016-07-14 19:55:39,19,Thursday,Evening,00:29:33,True,True,2016-07-14,29.6,9.280348142354047,16.359235676594565,3
6221,City,253,Trip Completed,2016-07-15 17:35:58,2016-07-15 18:14:48,17,Friday,Evening,00:38:50,True,True,2016-07-15,38.8,-2.3158657402839955,5.51721958318662,0
329,Airport,254,Trip Completed,2016-07-11 07:42:00,2016-07-11 08:49:00,7,Monday,Morning,01:07:00,True,True,2016-07-11,67.0,-9.220079748501767,10.7667947809435,3
465,City,254,Trip Completed,2016-07-11 09:15:00,2016-07-11 09:55:00,9,Monday,Morning,00:40:00,True,True,2016-07-11,40.0,-9.38088418161313,-5.257501238891447,0
650,City,254,Trip Completed,2016-07-11 12:42:00,2016-07-11 13:56:00,12,Monday,Afternoon,01:14:00,True,True,2016-07-11,74.0,-2.24026480106261,18.400475232765018,3
900,Airport,254,Trip Completed,2016-07-11 18:13:00,2016-07-11 18:51:00,18,Monday,Evening,00:38:00,True,True,2016-07-11,38.0,-6.799501270736119,12.818451606332602,3
1309,City,254,Trip Completed,2016-07-11 22:40:00,2016-07-11 23:15:00,22,Monday,Night,00:35:00,True,True,2016-07-11,35.0,-9.532958073436282,14.157938520581745,3
2340,Airport,254,Trip Completed,2016-07-12 19:16:00,2016-07-12 19:48:00,19,Tuesday,Evening,00:32:00,True,True,2016-07-12,32.0,5.124272279003536,-13.11222930296983,4
4043,City,254,Trip Completed,2016-07-14 00:42:59,2016-07-14 01:51:34,0,Thursday,Night,01:08:35,True,True,2016-07-14,68.6,-0.8295398223621859,-9.16147168515122,1
4264,City,254,Trip Completed,2016-07-14 06:15:08,2016-07-14 06:56:01,6,Thursday,Morning,00:40:53,True,True,2016-07-14,40.9,-4.2151045605469095,-8.574936012656917,1
4788,City,254,Trip Completed,2016-07-14 16:39:13,2016-07-14 17:11:23,16,Thursday,Afternoon,00:32:10,True,True,2016-07-14,32.2,8.001663660329616,-9.163631070125152,4
6046,City,254,Trip Completed,2016-07-15 13:20:59,2016-07-15 14:15:15,13,Friday,Afternoon,00:54:16,True,True,2016-07-15,54.3,-7.677220795989488,14.216326484171518,3
6182,City,254,Trip Completed,2016-07-15 17:06:36,2016-07-15 18:24:22,17,Friday,Evening,01:17:46,True,True,2016-07-15,77.8,9.118376579106386,-18.724608191656316,4
66,City,255,Trip Completed,2016-07-11 04:21:00,2016-07-11 04:54:00,4,Monday,Night,00:33:00,True,True,2016-07-11,33.0,-3.7206656524529436,-16.956000440769028,1
688,Airport,255,Trip Completed,2016-07-11 13:41:00,2016-07-11 14:27:00,13,Monday,Afternoon,00:46:00,True,True,2016-07-11,46.0,7.768073446173624,-9.043405174803851,4
1924,City,255,Trip Completed,2016-07-12 11:02:00,2016-07-12 11:44:00,11,Tuesday,Morning,00:42:00,True,True,2016-07-12,42.0,2.058857529589231,-12.005081014022254,4
2463,City,255,Trip Completed,2016-07-12 20:33:00,2016-07-12 21:35:00,20,Tuesday,Evening,01:02:00,True,True,2016-07-12,62.0,6.53414719482975,-10.725615444686065,4
3679,Airport,255,Trip Completed,2016-07-13 19:30:32,2016-07-13 20:12:19,19,Wednesday,Evening,00:41:47,True,True,2016-07-13,41.8,9.680263264209287,11.917727570132001,2
4351,Airport,255,Trip Completed,2016-07-14 07:24:48,2016-07-14 08:17:53,7,Thursday,Morning,00:53:05,True,True,2016-07-14,53.1,-4.2318912436250855,2.5250637556818774,0
4699,City,255,Trip Completed,2016-07-14 13:10:12,2016-07-14 14:15:40,13,Thursday,Afternoon,01:05:28,True,True,2016-07-14,65.5,9.22270970815186,-19.76917354828128,4
5313,Airport,255,Trip Completed,2016-07-14 22:02:14,2016-07-14 22:44:00,22,Thursday,Night,00:41:46,True,True,2016-07-14,41.8,-2.210362101951593,-2.827089371832191,0
100,City,256,Trip Completed,2016-07-11 05:00:00,2016-07-11 05:47:00,5,Monday,Morning,00:47:00,True,True,2016-07-11,47.0,-2.289761905261553,-3.6846029259856437,0
1129,Airport,256,Trip Completed,2016-07-11 20:27:00,2016-07-11 21:35:00,20,Monday,Evening,01:08:00,True,True,2016-07-11,68.0,-3.192257914909886,-15.442189222218259,1
2560,City,256,Trip Completed,2016-07-12 21:29:00,2016-07-12 22:10:00,21,Tuesday,Night,00:41:00,True,True,2016-07-12,41.0,0.8281521469517035,7.045671544058287,2
2662,Airport,256,Trip Completed,2016-07-12 23:22:00,2016-07-13 00:12:32,23,Tuesday,Night,00:50:32,True,True,2016-07-12,50.5,-6.917099136430258,8.083887535179642,0
2959,Airport,256,Trip Completed,2016-07-13 06:40:58,2016-07-13 07:37:12,6,Wednesday,Morning,00:56:14,True,True,2016-07-13,56.2,1.0742297071602245,8.835728762083907,3
4747,City,256,Trip Completed,2016-07-14 15:10:47,2016-07-14 16:12:19,15,Thursday,Afternoon,01:01:32,True,True,2016-07-14,61.5,0.8340962482000798,9.138837822343682,3
5481,City,256,Trip Completed,2016-07-15 04:48:19,2016-07-15 05:31:32,4,Friday,Night,00:43:13,True,True,2016-07-15,43.2,5.2380362520974,-19.997886922708126,4
6089,City,256,Trip Completed,2016-07-15 14:36:44,2016-07-15 15:36:20,14,Friday,Afternoon,00:59:36,True,True,2016-07-15,59.6,6.672999238751711,18.15683215386889,3
1310,City,257,Trip Completed,2016-07-11 22:45:00,2016-07-11 23:36:00,22,Monday,Night,00:51:00,True,True,2016-07-11,51.0,-1.1911729937515183,12.56835068218652,3
1497,City,257,Trip Completed,2016-07-12 05:34:00,2016-07-12 06:45:00,5,Tuesday,Morning,01:11:00,True,True,2016-07-12,71.0,-3.9533350129701255,16.159267863571415,3
3154,City,257,Trip Completed,2016-07-13 09:06:18,2016-07-13 10:18:32,9,Wednesday,Morning,01:12:14,True,True,2016-07-13,72.2,-4.813302053658111,-19.374268187702633,1
3263,Airport,257,Trip Completed,2016-07-13 10:21:25,2016-07-13 11:35:02,10,Wednesday,Morning,01:13:37,True,True,2016-07-13,73.6,-6.107523265902561,17.354351831429575,3
4377,City,257,Trip Completed,2016-07-14 07:46:59,2016-07-14 08:10:56,7,Thursday,Morning,00:23:57,True,True,2016-07-14,23.9,-8.847048356019503,12.391541147524187,3
6158,Airport,257,Trip Completed,2016-07-15 16:34:16,2016-07-15 17:50:14,16,Friday,Afternoon,01:15:58,True,True,2016-07-15,76.0,-3.1510404233057336,13.488765718347942,3
6471,Airport,257,Trip Completed,2016-07-15 20:17:06,2016-07-15 21:31:02,20,Friday,Evening,01:13:56,True,True,2016-07-15,73.9,-4.595046157384335,-16.26850461112126,1
6719,City,257,Trip Completed,2016-07-15 23:17:35,2016-07-15 23:49:25,23,Friday,Night,00:31:50,True,True,2016-07-15,31.8,9.328347717328146,9.551121156743907,2
663,Airport,258,Trip Completed,2016-07-11 12:58:00,2016-07-11 13:50:00,12,Monday,Afternoon,00:52:00,True,True,2016-07-11,52.0,1.154176525000878,18.396667585683637,3
1059,Airport,258,Trip Completed,2016-07-11 19:49:00,2016-07-11 21:03:00,19,Monday,Evening,01:14:00,True,True,2016-07-11,74.0,-3.054459219389849,7.141893656726424,0
1279,City,258,Trip Completed,2016-07-11 22:11:00,2016-07-11 22:36:00,22,Monday,Night,00:25:00,True,True,2016-07-11,25.0,1.6093520198739206,2.822456184984258,2
2683,City,258,Trip Completed,2016-07-12 00:11:00,2016-07-12 00:52:00,0,Tuesday,Night,00:41:00,True,True,2016-07-12,41.0,-7.21606597308609,17.825187109959877,3
